,word,ort,pho,wf,img
4484,sop,__so_p____,__sap_____,42.0,2.2
4485,sops,__so_ps___,__saps____,8.0,4.194245614035087
4486,sore,__so_re___,__sor_____,143.0,4.1
4487,sort,__so_rt___,__sort____,2504.0,3.0
4488,sorts,__so_rts__,__sorts___,447.0,4.194245614035087
4489,sot,__so_t____,__sat_____,3.0,4.194245614035087
4490,sots,__so_ts___,__sats____,2.0,4.194245614035087
4491,sought,__sought__,__sat_____,4116.0,2.0
4492,soul,__soul____,__sol_____,357.0,3.1
4493,souls,__souls___,__solz____,129.0,4.194245614035087
4494,sound,__sound___,__sWnd____,2531.0,3.5
4495,sounds,__sounds__,__sWndz___,980.0,4.194245614035087
4496,soup,__soup____,__sup_____,486.0,6.5
4497,soups,__soups___,__sups____,63.0,4.194245614035087
4498,sour,__sour____,__sWr_____,365.0,3.6
4499,source,__source__,__sors____,5428.0,2.6
4500,soured,__soured__,__sWrd____,175.0,4.194245614035087
4501,sours,__sours___,__sWrz____,22.0,4.194245614035087
4502,souse,__souse___,__sWs_____,0.0,4.194245614035087
4503,south,__south___,__sWT_____,12413.0,4.6
4504,sow,__sow_____,__so______,35.0,4.6
4505,soy,__soy_____,__sO______,42.0,3.9
4506,soys,__soys____,__sOz_____,0.0,4.194245614035087
4507,spa,_spa______,_spa______,1048.0,6.0
4508,space,_spa_ce___,_spes_____,5724.0,4.5
4509,spade,_spa_de___,_sped_____,15.0,5.2
4510,spades,_spa_des__,_spedz____,11.0,4.194245614035087
4511,spam,_spa_m____,_sp@m_____,32.0,4.194245614035087
4512,span,_spa_n____,_sp@n_____,240.0,2.9
4513,spank,_spa_nk___,_sp@nk____,2.0,5.0
4514,spans,_spa_ns___,_sp@nz____,59.0,4.194245614035087
4515,spar,_spa_r____,_spar_____,64.0,2.7
4516,spare,_spa_re___,_spEr_____,659.0,4.2
4517,spared,_spa_red__,_spErd____,176.0,4.194245614035087
4518,spares,_spa_res__,_spErz____,49.0,4.194245614035087
4519,spark,_spa_rk___,_spark____,529.0,5.4
4520,sparks,_spa_rks__,_sparks___,131.0,4.194245614035087
4521,sparse,_spa_rse__,_spars____,94.0,2.7
4522,spas,_spa_s____,_spaz_____,29.0,4.194245614035087
4523,spat,_spa_t____,_sp@t_____,79.0,3.7
4524,spate,_spa_te___,_spet_____,365.0,4.194245614035087
4525,spates,_spa_tes__,_spets____,1.0,4.194245614035087
4526,spawn,_spawn____,_span_____,81.0,3.5
4527,spay,_spay_____,_spe______,1.0,4.194245614035087
4528,speak,_speak____,_spik_____,1409.0,3.8
4529,speaks,_speaks___,_spiks____,536.0,4.194245614035087
4530,spear,_spear____,_spir_____,343.0,5.9
4531,spears,_spears___,_spirz____,53.0,4.194245614035087
4532,speck,_spe_ck___,_spEk_____,11.0,3.9
4533,specks,_spe_cks__,_spEks____,8.0,4.194245614035087
4534,speech,_speech___,_spiC_____,3047.0,4.1
4535,speed,_speed____,_spid_____,2132.0,3.3
4536,speeds,_speeds___,_spidz____,202.0,4.194245614035087
4537,spell,_spe_ll___,_spEl_____,460.0,2.9
4538,spells,_spe_lls__,_spElz____,105.0,4.194245614035087
4539,spend,_spe_nd___,_spEnd____,3976.0,3.0
4540,spends,_spe_nds__,_spEndz___,627.0,4.194245614035087
4541,spent,_spe_nt___,_spEnt____,4641.0,3.3
4542,sperm,_spe_rm___,_sp^rm____,99.0,6.0
4543,spew,_spew_____,_spY______,23.0,3.8
4544,spewed,_spewed___,_spYd_____,30.0,4.194245614035087
4545,spews,_spews____,_spYz_____,18.0,4.194245614035087
4546,sphere,sphe_re___,_sfir_____,110.0,5.8
4547,spheres,sphe_res__,_sfirz____,34.0,4.194245614035087
4548,sphinx,sphi_nx___,_sfinks___,22.0,5.4
4549,spice,_spi_ce___,_spAs_____,77.0,5.4
4550,spies,_spies____,_spAz_____,127.0,4.194245614035087
4551,spike,_spi_ke___,_spAk_____,111.0,5.9
4552,spikes,_spi_kes__,_spAks____,36.0,4.194245614035087
4553,spill,_spi_ll___,_spIl_____,466.0,4.2
4554,spilled,_spi_lled_,_spIld____,206.0,4.194245614035087
4555,spills,_spi_lls__,_spIlz____,116.0,4.194245614035087
4556,spin,_spi_n____,_spIn_____,705.0,4.5
4557,spine,_spi_ne___,_spAn_____,42.0,6.0
4558,spines,_spi_nes__,_spAnz____,12.0,4.194245614035087
4559,spins,_spi_ns___,_spInz____,55.0,4.194245614035087
4560,spire,_spi_re___,_spAr_____,17.0,2.7
4561,spires,_spi_res__,_spArz____,8.0,4.194245614035087
4562,spit,_spi_t____,_spIt_____,74.0,5.2
4563,spite,_spi_te___,_spAt_____,307.0,3.2
4564,spites,_spi_tes__,_spAts____,0.0,4.194245614035087
4565,spits,_spi_ts___,_spIts____,14.0,4.194245614035087
4566,splash,spla_sh___,spl@S_____,133.0,5.1
4567,splashed,spla_shed_,spl@St____,33.0,4.194245614035087
4568,splay,splay_____,sple______,0.0,2.0
4569,spleen,spleen____,splin_____,18.0,5.5
4570,spleens,spleens___,splinz____,1.0,4.194245614035087
4571,splice,spli_ce___,splAs_____,15.0,3.5
4572,split,spli_t____,splIt_____,3841.0,4.3
4573,splotch,splo_tch__,splatC____,5.0,2.9
4574,splotched,splo_tched,splatCt___,2.0,4.194245614035087
4575,splurge,splu_rge__,spl^rJ____,18.0,3.2
4576,spoil,_spoil____,_spOl_____,66.0,3.6
4577,spoiled,_spoiled__,_spOld____,100.0,4.194245614035087
4578,spoils,_spoils___,_spOlz____,59.0,4.194245614035087
4579,spoke,_spo_ke___,_spok_____,786.0,4.1
4580,sponge,_spo_nge__,_sp^nJ____,38.0,5.9
4581,spoof,_spoof____,_spuf_____,36.0,2.2
4582,spoofs,_spoofs___,_spufs____,9.0,4.194245614035087
4583,spook,_spook____,_spuk_____,27.0,3.6
4584,spooks,_spooks___,_spuks____,8.0,4.194245614035087
4585,spool,_spool____,_spul_____,10.0,5.5
4586,spools,_spools___,_spulz____,3.0,4.194245614035087
4587,spoon,_spoon____,_spun_____,59.0,6.3
4588,spoons,_spoons___,_spunz____,23.0,4.194245614035087
4589,spore,_spo_re___,_spor_____,1.0,3.8
4590,spores,_spo_res__,_sporz____,7.0,4.194245614035087
4591,sport,_spo_rt___,_sport____,1033.0,5.0
4592,sports,_spo_rts__,_sports___,2452.0,4.194245614035087
4593,spot,_spo_t____,_spat_____,2768.0,5.2
4594,spots,_spo_ts___,_spats____,761.0,4.194245614035087
4595,spouse,_spouse___,_spWs_____,255.0,4.194245614035087
4596,spout,_spout____,_spWt_____,13.0,5.0
4597,spouts,_spouts___,_spWts____,5.0,4.194245614035087
4598,sprain,sprain____,spren_____,4.0,4.5
4599,sprained,sprained__,sprend____,10.0,4.194245614035087
4600,sprains,sprains___,sprenz____,10.0,4.194245614035087
4601,sprat,spra_t____,spr@t_____,4.0,4.194245614035087
4602,sprawl,sprawl____,spral_____,37.0,3.6
4603,sprawled,sprawled__,sprald____,19.0,4.194245614035087
4604,sprawls,sprawls___,spralz____,9.0,4.194245614035087
4605,spray,spray_____,spre______,229.0,5.0
4606,sprays,sprays____,sprez_____,46.0,4.194245614035087
4607,spread,spread____,sprEd_____,2837.0,4.0
4608,spree,spree_____,spri______,357.0,3.4
4609,sprees,sprees____,spriz_____,18.0,4.194245614035087
4610,sprig,spri_g____,sprIg_____,3.0,2.9
4611,sprigs,spri_gs___,sprIgz____,2.0,4.194245614035087
4612,spring,spri_ng___,sprIng____,3630.0,5.9
4613,springs,spri_ngs__,sprIngz___,539.0,4.194245614035087
4614,sprint,spri_nt___,sprInt____,686.0,4.7
4615,sprite,spri_te___,sprAt_____,10.0,5.5
4616,sprites,spri_tes__,sprAts____,4.0,4.194245614035087
4617,sprout,sprout____,sprWt_____,44.0,4.7
4618,spruce,spru_ce___,sprus_____,83.0,4.8
4619,spud,_spu_d____,_sp^d_____,5.0,5.0
4620,spun,_spu_n____,_sp^n_____,568.0,3.4
4621,spunk,_spu_nk___,_sp^nk____,6.0,2.8
4622,spur,_spu_r____,_sp^r_____,840.0,5.3
4623,spurn,_spu_rn___,_sp^rn____,44.0,2.0
4624,spurned,_spu_rned_,_sp^rnd___,230.0,4.194245614035087
4625,spurns,_spu_rns__,_sp^rnz___,17.0,4.194245614035087
4626,spurs,_spu_rs___,_sp^rz____,53.0,4.194245614035087
4627,spurt,_spu_rt___,_sp^rt____,221.0,3.3
4628,spurts,_spu_rts__,_sp^rts___,23.0,4.194245614035087
4629,spy,_spy______,_spA______,391.0,4.3
4630,squab,squa_b____,skwab_____,2.0,4.194245614035087
4631,squad,squa_d____,skwad_____,186.0,4.4
4632,squads,squa_ds___,skwadz____,104.0,4.194245614035087
4633,squall,squa_ll___,skwal_____,2.0,4.0
4634,squalls,squa_lls__,skwalz____,6.0,4.194245614035087
4635,square,squa_re___,skwer_____,1817.0,6.4
4636,squares,squa_res__,skwerz____,68.0,4.194245614035087
4637,squash,squa_sh___,skwaS_____,70.0,5.3
4638,squat,squa_t____,skwat_____,39.0,4.5
4639,squaw,squaw_____,skwa______,2.0,3.9
4640,squawk,squawk____,skwak_____,15.0,3.6
4641,squaws,squaws____,skwaz_____,1.0,4.194245614035087
4642,squeak,squeak____,skwik_____,10.0,4.3
4643,squeal,squeal____,skwil_____,25.0,3.1
4644,squeeze,squeeze___,skwiz_____,755.0,4.3
4645,squelch,sque_lch__,skwElC____,36.0,2.3
4646,squib,squi_b____,skwIb_____,0.0,4.194245614035087
4647,squid,squi_d____,skwId_____,63.0,6.4
4648,squint,squi_nt___,skwInt____,9.0,5.1
4649,squire,squi_re___,skwAr_____,48.0,3.9
4650,squires,squi_res__,skwArz____,27.0,4.194245614035087
4651,squirm,squi_rm___,skw^rm____,18.0,4.7
4652,squirt,squi_rt___,skw^rt____,24.0,4.8
4653,stab,_sta_b____,_st@b_____,35.0,5.2
4654,stabs,_sta_bs___,_st@bz____,17.0,4.194245614035087
4655,stack,_sta_ck___,_st@k_____,211.0,4.2
4656,stacked,_sta_cked_,_st@kt____,143.0,4.194245614035087
4657,stacks,_sta_cks__,_st@ks____,101.0,4.194245614035087
4658,staff,_sta_ff___,_st@f_____,7575.0,4.6
4659,staffs,_sta_ffs__,_st@fs____,402.0,4.194245614035087
4660,stag,_sta_g____,_st@g_____,17.0,5.0
4661,stage,_sta_ge___,_steJ_____,2753.0,6.1
4662,stags,_sta_gs___,_st@gz____,4.0,4.194245614035087
4663,stain,_stain____,_sten_____,50.0,5.5
4664,stained,_stained__,_stend____,62.0,4.194245614035087
4665,stains,_stains___,_stenz____,29.0,4.194245614035087
4666,stair,_stair____,_stEr_____,10.0,6.1
4667,stairs,_stairs___,_stErz____,90.0,4.194245614035087
4668,stake,_sta_ke___,_stek_____,18370.0,5.4
4669,stakes,_sta_kes__,_steks____,1391.0,4.194245614035087
4670,stale,_sta_le___,_stel_____,64.0,3.3
4671,stalk,_sta_lk___,_stalk____,31.0,4.5
4672,stalked,_sta_lked_,_stalkt___,43.0,4.194245614035087
4673,stalks,_sta_lks__,_stalks___,40.0,4.194245614035087
4674,stall,_sta_ll___,_stal_____,227.0,4.8
4675,stalls,_sta_lls__,_stalz____,61.0,4.194245614035087
4676,stamp,_sta_mp___,_st@mp____,373.0,6.1
4677,stamped,_sta_mped_,_st@mpt___,92.0,4.194245614035087
4678,stamps,_sta_mps__,_st@mps___,278.0,4.194245614035087
4679,stance,_sta_nce__,_st@ns____,999.0,3.4
4680,stand,_sta_nd___,_st@nd____,3164.0,5.0
4681,stands,_sta_nds__,_st@ndz___,1805.0,4.194245614035087
4682,star,_sta_r____,_star_____,2871.0,6.8
4683,starch,_sta_rch__,_starC____,62.0,4.1
4684,stare,_sta_re___,_stEr_____,58.0,4.5
4685,stared,_sta_red__,_stErd____,41.0,4.194245614035087
4686,stares,_sta_res__,_stErz____,71.0,4.194245614035087
4687,stark,_sta_rk___,_stark____,494.0,2.8
4688,stars,_sta_rs___,_starz____,996.0,4.194245614035087
4689,start,_sta_rt___,_start____,7864.0,2.9
4690,starts,_sta_rts__,_starts___,1776.0,4.194245614035087
4691,starve,_sta_rve__,_starv____,48.0,3.8
4692,starved,_sta_rved_,_starvd___,108.0,4.194245614035087
4693,starves,_sta_rves_,_starvz___,4.0,4.194245614035087
4694,stash,_sta_sh___,_st@S_____,31.0,4.194245614035087
4695,stashed,_sta_shed_,_staSt____,49.0,4.194245614035087
4696,state,_sta_te___,_stet_____,31804.0,4.9
4697,states,_sta_tes__,_stets____,10438.0,4.194245614035087
4698,staunch,_staunch__,_stanC____,167.0,1.7
4699,stave,_sta_ve___,_stev_____,166.0,4.194245614035087
4700,staved,_sta_ved__,_stevd____,25.0,4.194245614035087
4701,staves,_sta_ves__,_stevz____,5.0,4.194245614035087
4702,stay,_stay_____,_ste______,3679.0,2.6
4703,stayed,_stayed___,_sted_____,1000.0,4.194245614035087
4704,stays,_stays____,_stez_____,467.0,4.194245614035087
4705,stead,_stead____,_stEd_____,30.0,3.0
4706,steads,_steads___,_stEdz____,0.0,4.194245614035087
4707,steak,_steak____,_stek_____,199.0,6.5
4708,steaks,_steaks___,_steks____,31.0,4.194245614035087
4709,steal,_steal____,_stil_____,301.0,3.8
4710,steals,_steals___,_stilz____,32.0,4.194245614035087
4711,stealth,_stealth__,_stElT____,410.0,2.8
4712,steam,_steam____,_stim_____,813.0,5.6
4713,steams,_steams___,_stimz____,4.0,4.194245614035087
4714,steed,_steed____,_stid_____,28.0,4.2
4715,steeds,_steeds___,_stidz____,2.0,4.194245614035087
4716,steel,_steel____,_stil_____,8134.0,5.8
4717,steels,_steels___,_stilz____,182.0,4.194245614035087
4718,steep,_steep____,_stip_____,984.0,4.2
4719,steer,_steer____,_stir_____,304.0,5.0
4720,steered,_steered__,_stird____,126.0,4.194245614035087
4721,steers,_steers___,_stirz____,52.0,4.194245614035087
4722,stein,_stein____,_stAn_____,390.0,2.1
4723,steins,_steins___,_stAnz____,2.0,4.194245614035087
4724,stem,_ste_m____,_stEm_____,919.0,6.2
4725,stems,_ste_ms___,_stEmz____,730.0,4.194245614035087
4726,stench,_ste_nch__,_stEnC____,16.0,3.3
4727,step,_ste_p____,_stEp_____,4842.0,5.7
4728,steps,_ste_ps___,_stEps____,2896.0,4.194245614035087
4729,stern,_ste_rn___,_st^rn____,598.0,3.6
4730,stew,_stew_____,_stu______,51.0,5.7
4731,stews,_stews____,_stuz_____,7.0,4.194245614035087
4732,stick,_sti_ck___,_stIk_____,973.0,5.9
4733,sticks,_sti_cks__,_stIks____,247.0,4.194245614035087
4734,stiff,_sti_ff___,_stIf_____,621.0,3.7
4735,stile,_sti_le___,_stAl_____,1.0,2.0
4736,still,_sti_ll___,_stIl_____,29791.0,2.8
4737,stilt,_sti_lt___,_stIlt____,0.0,4.3
4738,stilts,_sti_lts__,_stIlts___,12.0,4.194245614035087
4739,sting,_sti_ng___,_stIng____,180.0,5.0
4740,stings,_sti_ngs__,_stIngz___,8.0,4.194245614035087
4741,stink,_sti_nk___,_stInk____,28.0,3.9
4742,stinks,_sti_nks__,_stInks___,48.0,4.194245614035087
4743,stint,_sti_nt___,_stInt____,232.0,2.4
4744,stints,_sti_nts__,_stInts___,63.0,4.194245614035087
4745,stir,_sti_r____,_st^r_____,342.0,4.5
4746,stirred,_sti_rred_,_st^rd____,317.0,4.194245614035087
4747,stirs,_sti_rs___,_st^rz____,60.0,4.194245614035087
4748,stitch,_sti_tch__,_stItC____,19.0,5.3
4749,stock,_sto_ck___,_stak_____,85270.0,3.8
4750,stocks,_sto_cks__,_staks____,20512.0,4.194245614035087
4751,stoke,_sto_ke___,_stok_____,26.0,2.8
4752,stoked,_sto_ked__,_stokt____,19.0,4.194245614035087
4753,stokes,_sto_kes__,_stoks____,59.0,4.194245614035087
4754,stole,_sto_le___,_stol_____,147.0,3.6
4755,stomp,_sto_mp___,_stamp____,19.0,4.194245614035087
4756,stone,_sto_ne___,_ston_____,1280.0,6.6
4757,stones,_sto_nes__,_stonz____,287.0,4.194245614035087
4758,stood,_stood____,_stUd_____,2098.0,4.3
4759,stool,_stool____,_stul_____,46.0,6.1
4760,stools,_stools___,_stulz____,15.0,4.194245614035087
4761,stoop,_stoop____,_stup_____,38.0,3.9
4762,stooped,_stooped__,_stupt____,18.0,4.194245614035087
4763,stoops,_stoops___,_stups____,14.0,4.194245614035087
4764,stop,_sto_p____,_stap_____,4719.0,4.5
4765,stopped,_sto_pped_,_stapt____,1998.0,4.194245614035087
4766,stops,_sto_ps___,_staps____,546.0,4.194245614035087
4767,store,_sto_re___,_stor_____,5098.0,5.8
4768,stores,_sto_res__,_storz____,10163.0,4.194245614035087
4769,stork,_sto_rk___,_stork____,15.0,5.7
4770,storks,_sto_rks__,_storks___,5.0,4.194245614035087
4771,storm,_sto_rm___,_storm____,631.0,6.2
4772,storms,_sto_rms__,_stormz___,136.0,4.194245614035087
4773,stout,_stout____,_stWt_____,83.0,3.6
4774,stove,_sto_ve___,_stov_____,62.0,6.9
4775,stoves,_sto_ves__,_stovz____,28.0,4.194245614035087
4776,stow,_stow_____,_sto______,3.0,2.3
4777,stowed,_stowed___,_stod_____,11.0,4.194245614035087
4778,stows,_stows____,_stoz_____,0.0,4.194245614035087
4779,straight,straight__,stret_____,1253.0,4.1
4780,strain,strain____,stren_____,503.0,3.7
4781,strains,strains___,strenz____,362.0,4.194245614035087
4782,strait,strait____,stret_____,194.0,4.194245614035087
4783,straits,straits___,strets____,136.0,4.194245614035087
4784,strand,stra_nd___,str@nd____,48.0,4.7
4785,strands,stra_nds__,str@ndz___,41.0,4.194245614035087
4786,strange,stra_nge__,strenJ____,638.0,2.7
4787,strap,stra_p____,str@p_____,40.0,5.5
4788,strapped,stra_pped_,str@pt____,338.0,4.194245614035087
4789,straps,stra_ps___,str@ps____,15.0,4.194245614035087
4790,straw,straw_____,stra______,201.0,6.5
4791,straws,straws____,straz_____,21.0,4.194245614035087
4792,stray,stray_____,stre______,94.0,4.0
4793,streak,streak____,strik_____,190.0,4.2
4794,streaks,streaks___,striks____,17.0,4.194245614035087
4795,stream,stream____,strim_____,528.0,6.4
4796,streams,streams___,strimz____,123.0,4.194245614035087
4797,street,street____,strit_____,12658.0,6.3
4798,streets,streets___,strits____,1097.0,4.194245614035087
4799,strength,stre_ngth_,strEngT___,4145.0,3.4
4800,strengths,stre_ngths,strEngTs__,284.0,4.194245614035087
4801,stress,stre_ss___,strEs_____,1136.0,3.4
4802,stretch,stre_tch__,strEtC____,513.0,4.5
4803,stretched,stre_tched,strEtCt___,254.0,4.194245614035087
4804,strew,strew_____,stru______,1.0,4.194245614035087
4805,strict,stri_ct___,strIkt____,639.0,2.7
4806,stride,stri_de___,strAd_____,166.0,4.2
4807,strides,stri_des__,strAdz____,141.0,4.194245614035087
4808,strife,stri_fe___,strAf_____,227.0,2.7
4809,strifes,stri_fes__,strAfs____,0.0,4.194245614035087
4810,strike,stri_ke___,strAk_____,5301.0,4.6
4811,strikes,stri_kes__,strAks____,1234.0,4.194245614035087
4812,string,stri_ng___,strIng____,846.0,6.2
4813,strings,stri_ngs__,strIngz___,193.0,4.194245614035087
4814,strip,stri_p____,strIp_____,852.0,4.8
4815,stripe,stri_pe___,strAp_____,45.0,6.0
4816,stripes,stri_pes__,strAps____,128.0,4.194245614035087
4817,strips,stri_ps___,strIps____,164.0,4.194245614035087
4818,strive,stri_ve___,strAv_____,100.0,3.1
4819,strives,stri_ves__,strAvz____,27.0,4.194245614035087
4820,stroke,stro_ke___,strok_____,305.0,4.5
4821,strokes,stro_kes__,stroks____,181.0,4.194245614035087
4822,stroll,stro_ll___,strol_____,80.0,4.5
4823,strolled,stro_lled_,strold____,19.0,4.194245614035087
4824,strolls,stro_lls__,strolz____,24.0,4.194245614035087
4825,strong,stro_ng___,strang____,14963.0,4.0
4826,strop,stro_p____,strap_____,1.0,4.194245614035087
4827,stropped,stro_pped_,strapt____,0.0,4.194245614035087
4828,strops,stro_ps___,straps____,0.0,4.194245614035087
4829,strove,stro_ve___,strov_____,14.0,2.6
4830,struck,stru_ck___,str^k_____,1291.0,3.8
4831,strum,stru_m____,str^m_____,12.0,3.5
4832,strut,stru_t____,str^t_____,23.0,4.0
4833,stub,_stu_b____,_st^b_____,93.0,4.5
4834,stubbed,_stu_bbed_,_st^bd____,9.0,4.194245614035087
4835,stubs,_stu_bs___,_st^bz____,46.0,4.194245614035087
4836,stuck,_stu_ck___,_st^k_____,748.0,3.2
4837,stud,_stu_d____,_st^d_____,39.0,4.9
4838,studs,_stu_ds___,_st^dz____,10.0,4.194245614035087
4839,stuff,_stu_ff___,_st^f_____,1095.0,3.6
4840,stuffs,_stu_ffs__,_st^fs____,10.0,4.194245614035087
4841,stump,_stu_mp___,_st^mp____,115.0,5.8
4842,stumps,_stu_mps__,_st^mps___,10.0,4.194245614035087
4843,stun,_stu_n____,_st^n_____,6.0,3.1
4844,stung,_stu_ng___,_st^ng____,146.0,4.4
4845,stunk,_stu_nk___,_st^nk____,3.0,4.194245614035087
4846,stunned,_stu_nned_,_st^nd____,429.0,4.194245614035087
4847,stuns,_stu_ns___,_st^nz____,3.0,4.194245614035087
4848,stunt,_stu_nt___,_st^nt____,124.0,3.7
4849,stunts,_stu_nts__,_st^nts___,42.0,4.194245614035087
4850,sty,_sty______,_stA______,1.0,2.5
4851,style,_sty_le___,_stAl_____,3041.0,3.3
4852,styles,_sty_les__,_stAlz____,374.0,4.194245614035087
4853,suave,_sua_ve___,_swav_____,46.0,2.9
4854,sub,__su_b____,__s^b_____,255.0,4.194245614035087
4855,subs,__su_bs___,__s^bz____,41.0,4.194245614035087
4856,such,__su_ch___,__s^C_____,48773.0,1.7
4857,suck,__su_ck___,__s^k_____,43.0,4.4
4858,sucked,__su_cked_,__s^kt____,72.0,4.194245614035087
4859,sucks,__su_cks__,__s^ks____,12.0,4.194245614035087
4860,suds,__su_ds___,__s^dz____,8.0,5.8
4861,sue,__sue_____,__su______,850.0,3.6
4862,sued,__sued____,__sud_____,2073.0,4.194245614035087
4863,suede,_sue_de___,_swed_____,20.0,5.2
4864,suedes,_sue_des__,_swedz____,0.0,4.194245614035087
4865,sues,__sues____,__suz_____,45.0,4.194245614035087
4866,suit,__suit____,__sut_____,9756.0,5.5
4867,suite,_sui_te___,_swit_____,296.0,5.2
4868,suites,_sui_tes__,_swits____,151.0,4.194245614035087
4869,suits,__suits___,__suts____,2641.0,4.194245614035087
4870,sulk,__su_lk___,__s^lk____,4.0,3.1
4871,sulked,__su_lked_,__s^lkt___,3.0,4.194245614035087
4872,sulks,__su_lks__,__s^lks___,2.0,4.194245614035087
4873,sum,__su_m____,__s^m_____,1008.0,3.4
4874,sump,__su_mp___,__s^mp____,7.0,4.194245614035087
4875,sums,__su_ms___,__s^mz____,505.0,4.194245614035087
4876,sun,__su_n____,__s^n_____,3120.0,6.9
4877,sung,__su_ng___,__s^ng____,211.0,3.3
4878,sunk,__su_nk___,__s^nk____,171.0,3.5
4879,suns,__su_ns___,__s^nz____,14.0,4.194245614035087
4880,sup,__su_p____,__s^p_____,7.0,1.7
4881,surd,__su_rd___,__s^rd____,0.0,4.194245614035087
4882,sure,__su_re___,__S^r_____,4946.0,2.2
4883,surf,__su_rf___,__s^rf____,114.0,6.1
4884,surfs,__su_rfs__,__s^rfs___,1.0,4.194245614035087
4885,surge,__su_rge__,__s^rJ____,2644.0,3.3
4886,surged,__su_rged_,__s^rJd___,2549.0,4.194245614035087
4887,svelte,_sve_lte__,_svElt____,14.0,4.194245614035087
4888,swab,_swa_b____,_swab_____,21.0,5.2
4889,swabbed,_swa_bbed_,_swabd____,1.0,4.194245614035087
4890,swabs,_swa_bs___,_swabz____,3.0,4.194245614035087
4891,swam,_swa_m____,_sw@m_____,20.0,4.4
4892,swamp,_swa_mp___,_swamp____,106.0,6.0
4893,swamps,_swa_mps__,_swamps___,34.0,4.194245614035087
4894,swan,_swa_n____,_swan_____,108.0,6.3
4895,swank,_swa_nk___,_sw@nk____,66.0,2.4
4896,swans,_swa_ns___,_swanz____,14.0,4.194245614035087
4897,swap,_swa_p____,_swap_____,1933.0,2.9
4898,swapped,_swa_pped_,_swopt____,245.0,4.194245614035087
4899,swaps,_swa_ps___,_sw@ps____,536.0,4.194245614035087
4900,swarm,_swa_rm___,_sworm____,32.0,4.8
4901,swarmed,_swa_rmed_,_swormd___,24.0,4.194245614035087
4902,swarms,_swa_rms__,_swarmz___,35.0,4.194245614035087
4903,swat,_swa_t____,_swat_____,26.0,4.5
4904,swatch,_swa_tch__,_swatC____,7.0,4.194245614035087
4905,swath,_swa_th___,_swaT_____,52.0,2.0
4906,swaths,_swa_ths__,_swaDz____,5.0,4.194245614035087
4907,sway,_sway_____,_swe______,178.0,3.8
4908,sways,_sways____,_swez_____,8.0,4.194245614035087
4909,swear,_swear____,_swEr_____,68.0,3.0
4910,swears,_swears___,_swErz____,34.0,4.194245614035087
4911,sweat,_sweat____,_swEt_____,212.0,5.8
4912,sweats,_sweats___,_swEts____,24.0,4.194245614035087
4913,swede,_swe_de___,_swid_____,16.0,4.194245614035087
4914,sweep,_sweep____,_swip_____,340.0,5.0
4915,sweeps,_sweeps___,_swips____,122.0,4.194245614035087
4916,sweet,_sweet____,_swit_____,516.0,4.0
4917,swell,_swe_ll___,_swEl_____,159.0,3.9
4918,swelled,_swe_lled_,_swEld____,240.0,4.194245614035087
4919,swells,_swe_lls__,_swElz____,34.0,4.194245614035087
4920,swept,_swe_pt___,_swEpt____,494.0,4.4
4921,swerve,_swe_rve__,_sw^rv____,12.0,5.0
4922,swerved,_swe_rved_,_sw^rvd___,8.0,4.194245614035087
4923,swerves,_swe_rves_,_sw^rvz___,4.0,4.194245614035087
4924,swift,_swi_ft___,_swIft____,433.0,3.3
4925,swig,_swi_g____,_swIg_____,11.0,3.9
4926,swigs,_swi_gs___,_swIgz____,0.0,4.194245614035087
4927,swill,_swi_ll___,_swIl_____,5.0,4.194245614035087
4928,swim,_swi_m____,_swIm_____,120.0,5.6
4929,swims,_swi_ms___,_swImz____,21.0,4.194245614035087
4930,swing,_swi_ng___,_swIng____,722.0,5.8
4931,swinge,_swi_nge__,_swInJ____,0.0,4.194245614035087
4932,swings,_swi_ngs__,_swIngz___,701.0,4.194245614035087
4933,swipe,_swi_pe___,_swAp_____,51.0,3.6
4934,swipes,_swi_pes__,_swAps____,20.0,4.194245614035087
4935,swirl,_swi_rl___,_sw^rl____,59.0,4.3
4936,swirled,_swi_rled_,_sw^rld___,71.0,4.194245614035087
4937,swirls,_swi_rls__,_sw^rlz___,21.0,4.194245614035087
4938,swish,_swi_sh___,_swIS_____,2.0,3.1
4939,swished,_swi_shed_,_swISt____,0.0,4.194245614035087
4940,switch,_swi_tch__,_swItC____,1474.0,4.3
4941,swoon,_swoon____,_swun_____,32.0,3.2
4942,swoop,_swoop____,_swup_____,45.0,3.5
4943,swooped,_swooped__,_swupt____,20.0,4.194245614035087
4944,swoops,_swoops___,_swups____,9.0,4.194245614035087
4945,sword,_swo_rd___,__sord____,136.0,6.8
4946,swords,_swo_rds__,__sordz___,36.0,4.194245614035087
4947,swore,_swo_re___,_swor_____,27.0,3.0
4948,swung,_swu_ng___,_sw^ng____,305.0,4.2
4949,sylph,__sy_lph__,__sIlf____,2.0,4.194245614035087
4950,sync,__sy_nc___,__sInk____,36.0,2.2
4951,tab,__ta_b____,__t@b_____,212.0,3.9
4952,tabs,__ta_bs___,__t@bz____,88.0,4.194245614035087
4953,tack,__ta_ck___,__t@k_____,186.0,5.3
4954,tacks,__ta_cks__,__t@ks____,15.0,4.194245614035087
4955,tact,__ta_ct___,__t@kt____,22.0,2.4
4956,tacts,__ta_cts__,__t@kts___,1.0,4.194245614035087
4957,tag,__ta_g____,__t@g_____,467.0,4.5
