"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL","SUBTLWF"
"1","spate","5","290","5.670","0.200"
"1","spawn","5","6,883","8.837","1.820"
"1","spay","4","294","5.684","0.120"
"1","speak","5","53,714","10.891","187.180"
"1","speaks","6","7,962","8.982","20.940"
"1","spear","5","1,634","7.399","4.550"
"1","spears","6","2,238","7.713","2.490"
"1","speck","5","493","6.201","1.860"
"1","specks","6","230","5.438","0.270"
"1","speech","6","36,422","10.503","38.040"
"1","speed","5","91,193","11.421","41.250"
"1","speeds","6","9,927","9.203","1.470"
"1","spell","5","21,472","9.975","36.650"
"1","spells","6","7,888","8.973","5.780"
"1","spend","5","40,764","10.616","93.270"
"1","spends","6","3,634","8.198","5.840"
"1","spent","5","33,152","10.409","70.080"
"1","sperm","5","4,634","8.441","6.240"
"1","spew","4","3,351","8.117","0.470"
"1","spewed","6","901","6.804","0.220"
"1","spews","5","441","6.089","0.040"
"1","sphere","6","12,407","9.426","2.470"
"1","spheres","7","1,290","7.162","0.450"
"1","sphinx","6","2,119","7.659","1.020"
"1","spice","5","2,561","7.848","5.290"
"1","spies","5","1,530","7.333","4.570"
"1","spike","5","4,226","8.349","12.250"
"1","spikes","6","1,200","7.090","1.410"
"1","spill","5","1,609","7.383","8.470"
"1","spilled","7","1,189","7.081","6.350"
"1","spills","6","526","6.265","0.800"
"1","spin","4","10,683","9.276","14.630"
"1","spine","5","5,167","8.550","5.750"
"1","spines","6","375","5.927","0.310"
"1","spins","5","2,036","7.619","1.920"
"1","spire","5","178","5.182","0.100"
"1","spires","6","138","4.927","0.410"
"1","spit","4","3,740","8.227","19.350"
"1","spite","5","5,828","8.670","7.610"
"1","spites","6","6","1.792","#"
"1","spits","5","744","6.612","1.200"
"1","splash","6","2,082","7.641","4.220"
"1","splashed","8","471","6.155","0.630"
"1","splay","5","57","4.043","0.080"
"1","spleen","6","19,535","9.880","2.570"
"1","spleens","7","3,731","8.224","0.040"
"1","splice","6","669","6.506","0.390"
"1","split","5","22,189","10.007","38.310"
"1","splodge","7","7","1.946","#"
"1","splotch","7","31","3.434","0.080"
"1","splotched","9","6","1.792","0.020"
"1","splurge","7","146","4.984","0.370"
"1","spoil","5","1,771","7.479","11.630"
"1","spoiled","7","1,960","7.581","8.470"
"1","spoils","6","1,665","7.418","2.060"
"1","spoke","5","12,637","9.444","38.630"
"1","sponge","6","1,597","7.376","6.710"
"1","spoof","5","721","6.581","0.240"
"1","spoofs","6","134","4.898","#"
"1","spook","5","399","5.989","2.750"
"1","spooks","6","298","5.697","1.350"
"1","spool","5","4,385","8.386","0.510"
"1","spools","6","308","5.730","0.160"
"1","spoon","5","2,624","7.872","7.610"
"1","spoons","6","745","6.613","2.000"
"1","spoor","5","81","4.394","0.160"
"1","spore","5","2,918","7.979","0.140"
"1","spores","6","490","6.194","0.450"
"1","sport","5","15,869","9.672","19.900"
"1","sports","6","26,037","10.167","27.590"
"1","spot","4","19,103","9.858","61.570"
"1","spots","5","7,429","8.913","10.330"
"1","spouse","6","4,415","8.393","1.900"
"1","spout","5","1,085","6.989","1.020"
"1","spouts","6","190","5.247","0.060"
"1","sprain","6","149","5.004","0.840"
"1","sprained","8","258","5.553","1.570"
"1","sprains","7","40","3.689","0.160"
"1","sprat","5","15","2.708","0.240"
"1","sprawl","6","871","6.770","0.140"
"1","sprawled","8","248","5.513","0.240"
"1","sprawls","7","34","3.526","0.020"
"1","spray","5","5,153","8.547","9.650"
"1","sprays","6","745","6.613","0.390"
"1","spread","6","22,704","10.030","31.290"
"1","spree","5","533","6.279","2.140"
"1","sprees","6","68","4.220","0.120"
"1","sprig","5","53","3.970","0.240"
"1","sprigs","6","77","4.344","0.060"
"1","spring","6","26,152","10.172","31.310"
"1","springs","7","10,812","9.288","7.250"
"1","sprint","6","3,006","8.008","0.710"
"1","sprit","5","137","4.920","0.020"
"1","sprite","6","2,147","7.672","0.650"
"1","sprites","7","4,319","8.371","0.060"
"1","sprout","6","407","6.009","0.900"
"1","spruce","6","876","6.775","1.100"
"1","spud","4","547","6.304","0.920"
"1","spume","5","11","2.398","#"
"1","spun","4","1,573","7.361","1.690"
"1","spunk","5","550","6.310","1.330"
"1","spur","4","1,019","6.927","1.430"
"1","spurn","5","42","3.738","0.220"
"1","spurned","7","121","4.796","0.220"
"1","spurns","6","15","2.708","0.040"
"1","spurs","5","1,083","6.987","1.820"
"1","spurt","5","659","6.491","0.370"
"1","spurts","6","435","6.075","0.160"
"1","spy","3","5,251","8.566","20.060"
"1","squab","5","19","2.944","0.370"
"1","squad","5","4,812","8.479","21.490"
"1","squads","6","1,121","7.022","2.040"
"1","squall","6","197","5.283","0.390"
"1","squalls","7","44","3.784","0.060"
"1","square","6","19,004","9.852","31.760"
"1","squares","7","2,672","7.891","2.710"
"1","squat","5","1,637","7.401","3.140"
"1","squaw","5","355","5.872","1.310"
"1","squawk","6","216","5.375","1.710"
"1","squaws","6","20","2.996","0.390"
"1","squeak","6","516","6.246","2.370"
"1","squeal","6","589","6.378","2.670"
"1","squeeze","7","3,914","8.272","15.080"
"1","squelch","7","400","5.991","0.240"
"1","squib","5","46","3.829","0.160"
"1","squid","5","1,126","7.026","2.760"
"1","squint","6","261","5.565","1.000"
"1","squire","6","1,681","7.427","3.080"
"1","squires","7","376","5.930","0.160"
"1","squirm","6","730","6.593","0.820"
"1","squirt","6","1,371","7.223","2.750"
"1","stab","4","1,640","7.402","8.760"
"1","stabs","5","273","5.609","0.450"
"1","stack","5","14,654","9.592","6.100"
"1","stacked","7","1,503","7.315","2.020"
"1","stacks","6","2,889","7.969","1.940"
"1","staff","5","41,035","10.622","32.000"
"1","staffs","6","755","6.627","0.120"
"1","stag","4","290","5.670","1.590"
"1","stage","5","30,645","10.330","45.570"
"1","stags","5","59","4.078","0.100"
"1","stain","5","1,776","7.482","6.200"
"1","stained","7","1,176","7.070","1.410"
"1","stains","6","1,281","7.155","3.880"
"1","stair","5","924","6.829","1.350"
"1","stairs","6","5,581","8.627","23.760"
"1","stake","5","4,529","8.418","16.610"
"1","stakes","6","1,902","7.551","4.880"
"1","stale","5","1,399","7.244","2.920"
"1","stalk","5","723","6.583","1.690"
"1","stalked","7","341","5.832","1.550"
"1","stalks","6","492","6.198","1.080"
"1","stall","5","2,794","7.935","8.960"
"1","stalls","6","1,017","6.925","0.960"
"1","stamp","5","6,821","8.828","5.920"
"1","stamped","7","3,749","8.229","1.490"
"1","stamps","6","6,032","8.705","5.240"
"1","stance","6","4,292","8.365","1.880"
"1","stand","5","48,716","10.794","226.200"
"1","stands","6","18,459","9.823","21.430"
"1","star","4","81,633","11.310","81.350"
"1","starch","6","626","6.439","1.350"
"1","stare","5","2,907","7.975","9.960"
"1","stared","6","3,239","8.083","2.410"
"1","stares","6","999","6.907","1.310"
"1","stark","5","2,737","7.915","6.490"
"1","stars","5","22,554","10.024","46.140"
"1","start","5","172,475","12.058","340.100"
"1","starts","6","30,545","10.327","45.780"
"1","starve","6","1,494","7.309","6.160"
"1","starved","7","717","6.575","4.630"
"1","starves","7","72","4.277","0.120"
"1","stash","5","1,042","6.949","5.040"
"1","stashed","7","265","5.580","2.760"
"1","state","5","199,232","12.202","107.840"
"1","states","6","113,034","11.635","54.100"
"1","staunch","7","526","6.265","0.350"
"1","stave","5","253","5.533","0.330"
"1","staved","6","13","2.565","#"
"1","staves","6","239","5.476","0.140"
"1","stay","4","49,009","10.800","515.650"
"1","stayed","6","8,994","9.104","32.710"
"1","stays","5","6,119","8.719","19.160"
"1","stead","5","676","6.516","1.060"
"1","steak","5","1,510","7.320","16.240"
"1","steaks","6","473","6.159","4.000"
"1","steal","5","11,268","9.330","53.330"
"1","steals","6","1,780","7.484","4.370"
"1","stealth","7","7,315","8.898","2.780"
"1","steam","5","5,229","8.562","13.450"
"1","steams","6","51","3.932","0.140"
"1","steed","5","424","6.050","2.550"
"1","steeds","6","321","5.771","0.160"
"1","steel","5","18,414","9.821","18.450"
"1","steels","6","385","5.953","0.100"
"1","steep","5","3,256","8.088","2.450"
"1","steer","5","2,272","7.728","5.980"
"1","steered","7","295","5.687","0.710"
"1","steers","6","198","5.288","0.900"
"1","stein","5","2,770","7.927","3.040"
"1","steins","6","45","3.807","0.140"
"1","stem","4","3,579","8.183","2.240"
"1","stems","5","3,311","8.105","1.000"
"1","stench","6","979","6.887","2.220"
"1","step","4","43,956","10.691","118.670"
"1","steps","5","19,058","9.855","24.690"
"1","stern","5","4,989","8.515","6.410"
"1","stew","4","1,556","7.350","6.430"
"1","stews","5","76","4.331","0.140"
"1","stick","5","28,279","10.250","97.120"
"1","sticks","6","5,110","8.539","13.610"
"1","stiff","5","6,210","8.734","10.250"
"1","stile","5","145","4.977","#"
"1","still","5","363,407","12.803","788.730"
"1","stilt","5","425","6.052","0.040"
"1","stilts","6","100","4.605","0.390"
"1","sting","5","2,919","7.979","7.020"
"1","stings","6","383","5.948","1.730"
"1","stink","5","1,542","7.341","13.200"
"1","stinks","6","1,656","7.412","12.290"
"1","stint","5","623","6.435","0.750"
"1","stints","6","96","4.564","0.040"
"1","stir","4","4,523","8.417","5.900"
"1","stirred","7","1,005","6.913","2.410"
"1","stirs","5","213","5.361","0.690"
"1","stitch","6","3,066","8.028","7.470"
"1","stoat","5","38","3.638","0.020"
"1","stock","5","43,376","10.678","25.490"
"1","stocks","6","9,653","9.175","4.080"
"1","stodge","6","3","1.099","#"
"1","stoke","5","516","6.246","1.180"
"1","stoked","6","228","5.429","0.730"
"1","stokes","6","1,084","6.988","2.860"
"1","stole","5","3,726","8.223","53.160"
"1","stomp","5","1,500","7.313","2.670"
"1","stone","5","33,008","10.405","40.630"
"1","stones","6","9,994","9.210","11.390"
"1","stood","5","14,395","9.575","25.780"
"1","stool","5","1,234","7.118","3.510"
"1","stools","6","408","6.011","0.670"
"1","stoop","5","770","6.646","2.450"
"1","stooped","7","198","5.288","0.220"
"1","stoops","6","54","3.989","0.570"
"1","stop","4","96,586","11.478","707.270"
"1","stopped","7","26,232","10.175","75.370"
"1","stops","5","10,997","9.305","21.800"
"1","store","5","53,126","10.880","81.920"
"1","stores","6","24,064","10.088","9.510"
"1","stork","5","246","5.505","1.630"
"1","storks","6","67","4.205","0.120"
"1","storm","5","19,846","9.896","30.860"
"1","storms","6","2,260","7.723","2.160"
"1","stoup","5","7","1.946","0.020"
"1","stout","5","1,930","7.565","1.040"
"1","stove","5","1,846","7.521","7.590"
"1","stoves","6","451","6.111","0.240"
"1","stow","4","180","5.193","1.250"
"1","stowed","6","120","4.787","0.670"
"1","stows","5","10","2.303","0.020"
"1","straight","8","42,466","10.656","122.430"
"1","strain","6","9,705","9.180","7.080"
"1","strains","7","1,456","7.283","1.140"
"1","strait","6","1,183","7.076","0.180"
"1","straits","7","1,127","7.027","1.040"
"1","strand","6","16,260","9.696","1.840"
"1","strands","7","1,159","7.055","0.530"
"1","strange","7","32,164","10.379","86.430"
"1","strap","5","3,351","8.117","5.160"
"1","strapped","8","1,339","7.200","3.220"
"1","straps","6","2,395","7.781","1.310"
"1","straw","5","3,849","8.256","6.240"
"1","straws","6","546","6.303","2.100"
"1","stray","5","1,886","7.542","5.330"
"1","streak","6","2,491","7.820","5.780"
"1","streaks","7","589","6.378","0.940"
"1","stream","6","11,580","9.357","8.040"
"1","streams","7","3,828","8.250","1.570"
"1","street","6","76,139","11.240","148.180"
"1","streets","7","9,995","9.210","31.590"
"1","strength","8","25,721","10.155","36.920"
"1","strengths","9","3,002","8.007","1.120"
"1","stress","6","12,215","9.410","15.610"
"1","stretch","7","9,424","9.151","14.670"
"1","stretched","9","4,246","8.354","2.690"
"1","strew","5","13","2.565","0.040"
"1","strict","6","8,418","9.038","7.020"
"1","stride","6","904","6.807","2.100"
"1","strides","7","531","6.275","0.760"
"1","strife","6","891","6.792","1.670"
"1","strike","6","16,025","9.682","45.570"
"1","strikes","7","7,433","8.914","9.510"
"1","string","6","33,204","10.410","12.670"
"1","strings","7","12,854","9.461","8.200"
"1","strip","5","16,096","9.686","15.690"
"1","stripe","6","1,760","7.473","1.450"
"1","stripes","7","2,005","7.603","6.310"
"1","strips","6","4,094","8.317","1.630"
"1","strive","6","2,377","7.774","1.310"
"1","strives","7","434","6.073","0.200"
"1","stroke","6","6,062","8.710","13.080"
"1","strokes","7","3,050","8.023","2.470"
"1","stroll","6","562","6.332","4.140"
"1","strolled","8","289","5.666","0.430"
"1","strolls","7","105","4.654","0.330"
"1","strong","6","69,234","11.145","86.860"
"1","strop","5","57","4.043","0.160"
"1","stropped","8","2","0.693","#"
"1","strops","6","2","0.693","#"
"1","strove","6","278","5.628","0.140"
"1","struck","6","7,224","8.885","16.200"
"1","strum","5","287","5.659","0.240"
"1","strut","5","731","6.594","1.570"
"1","stub","4","787","6.668","0.960"
"1","stubbed","7","66","4.190","0.310"
"1","stubs","5","761","6.635","0.840"
"1","stuck","5","21,401","9.971","66.650"
"1","stud","4","3,139","8.052","6.940"
"1","studs","5","1,092","6.996","0.980"
"1","stuff","5","140,706","11.854","306.920"
"1","stuffs","6","561","6.330","0.670"
"1","stump","5","865","6.763","2.450"
"1","stumps","6","453","6.116","0.550"
"1","stun","4","1,780","7.484","1.880"
"1","stung","5","535","6.282","1.530"
"1","stunk","5","257","5.549","0.900"
"1","stunned","7","1,963","7.582","3.710"
"1","stuns","5","119","4.779","0.140"
"1","stunt","5","1,682","7.428","9.200"
"1","stunts","6","667","6.503","1.920"
"1","sty","3","271","5.602","0.370"
"1","style","5","43,235","10.674","30.080"
"1","styles","6","9,164","9.123","2.670"
"1","suave","5","366","5.903","0.920"
"1","sub","3","16,326","9.701","7.650"
"1","subs","4","2,682","7.894","3.000"
"1","such","4","371,015","12.824","291.220"
"1","suck","4","13,814","9.533","34.880"
"1","sucked","6","6,521","8.783","10.120"
"1","sucks","5","12,837","9.460","24.470"
"1","suds","4","164","5.100","0.470"
"1","sue","3","10,908","9.297","29.370"
"1","sued","4","3,139","8.052","4.860"
"1","suede","5","664","6.498","1.800"
"1","sues","4","322","5.775","0.630"
"1","suit","4","18,276","9.813","68.610"
"1","suite","5","52,330","10.865","16.650"
"1","suites","6","1,949","7.575","1.650"
"1","suits","5","6,183","8.730","17.550"
"1","sulk","4","154","5.037","0.750"
"1","sulked","6","58","4.060","0.020"
"1","sulks","5","19","2.944","0.120"
"1","sum","3","13,672","9.523","10.250"
"1","sump","4","351","5.861","0.270"
"1","sums","4","2,394","7.781","1.730"
"1","sun","3","74,083","11.213","69.670"
"1","sung","4","3,763","8.233","3.490"
"1","sunk","4","1,552","7.347","4.650"
"1","suns","4","2,513","7.829","0.940"
"1","sup","3","1,122","7.023","0.920"
"1","surd","4","20","2.996","0.060"
"1","sure","4","260,476","12.470","1,099.820"
"1","surf","4","5,923","8.687","6.350"
"1","surfs","5","120","4.787","0.120"
"1","surge","5","4,328","8.373","1.840"
"1","surged","6","308","5.730","0.140"
"1","svelte","6","83","4.419","0.100"
"1","swab","4","289","5.666","2.370"
"1","swabbed","7","41","3.714","0.410"
"1","swabs","5","122","4.804","0.840"
"1","swag","4","252","5.529","0.490"
"1","swain","5","302","5.710","0.240"
"1","swam","4","694","6.542","2.410"
"1","swamp","5","5,706","8.649","8.980"
"1","swamps","6","801","6.686","0.880"
"1","swan","4","1,631","7.397","6.820"
"1","swank","5","123","4.812","0.470"
"1","swans","5","525","6.263","1.270"
"1","swap","4","13,962","9.544","3.630"
"1","swapped","7","1,643","7.404","0.650"
"1","swaps","5","930","6.835","0.080"
"1","sward","5","203","5.313","#"
"1","swarm","5","2,223","7.707","1.330"
"1","swarmed","7","142","4.956","0.350"
"1","swarms","6","126","4.836","0.430"
"1","swat","4","965","6.872","3.840"
"1","swatch","6","164","5.100","0.350"
"1","swath","5","130","4.868","0.220"
"1","swaths","6","27","3.296","#"
"1","sway","4","1,467","7.291","2.530"
"1","sways","5","86","4.454","0.140"
"1","swear","5","5,027","8.523","88.160"
"1","swears","6","633","6.450","2.310"
"1","sweat","5","5,086","8.534","21.860"
"1","sweats","6","403","5.999","1.610"
"1","swede","5","333","5.808","1.390"
"1","sweep","5","3,219","8.077","9.510"
"1","sweeps","6","1,138","7.037","2.120"
"1","sweet","5","15,494","9.648","145.200"
"1","swell","5","1,882","7.540","20.800"
"1","swelled","7","496","6.207","0.760"
"1","swells","6","303","5.714","1.200"
"1","swept","5","2,027","7.614","4.760"
"1","swerve","6","212","5.357","0.670"
"1","swerved","7","116","4.754","0.470"
"1","swerves","7","38","3.638","0.080"
"1","swift","5","4,024","8.300","3.860"
"1","swig","4","161","5.081","0.940"
"1","swigs","5","29","3.367","0.080"
"1","swill","5","306","5.724","0.960"
"1","swim","4","5,116","8.540","31.800"
"1","swims","5","384","5.951","1.430"
"1","swing","5","7,716","8.951","25.980"
"1","swinge","6","0","0.000","#"
"1","swings","6","1,547","7.344","3.530"
"1","swipe","5","670","6.507","1.610"
"1","swipes","6","144","4.970","0.140"
"1","swirl","5","633","6.450","0.900"
"1","swirled","7","255","5.541","0.100"
"1","swirls","6","183","5.209","0.330"
"1","swish","5","288","5.663","1.610"
"1","swished","7","84","4.431","0.040"
"1","switch","6","39,074","10.573","28.120"
"1","swiz","4","11","2.398","#"
"1","swoon","5","261","5.565","0.610"
"1","swoop","5","722","6.582","1.530"
"1","swooped","7","109","4.691","0.490"
"1","swoops","6","97","4.575","0.080"
"1","sword","5","16,752","9.726","26.180"
"1","swords","6","9,377","9.146","4.310"
"1","swore","5","1,122","7.023","8.750"
"1","swung","5","1,270","7.147","2.290"
"1","sylph","5","39","3.664","#"
"1","sylphs","6","1","0.000","#"
"1","sync","4","5,776","8.661","3.290"
"1","ta","2","24,582","10.110","4.530"
"1","tab","3","9,209","9.128","5.760"
"1","tabs","4","3,002","8.007","2.120"
"1","tack","4","1,603","7.380","2.120"
"1","tacks","5","375","5.927","0.510"
"1","tact","4","754","6.625","1.100"
"1","tag","3","20,783","9.942","13.880"
"1","tagged","6","2,941","7.987","1.880"
"1","tags","4","3,768","8.234","3.550"
"1","tail","4","11,267","9.330","23.900"
"1","tails","5","2,560","7.848","5.690"
"1","taint","5","514","6.242","0.780"
"1","taints","6","44","3.784","0.040"
"1","take","4","330,816","12.709","1,891.040"
"1","takes","5","71,656","11.180","117.370"
"1","talc","4","131","4.875","0.240"
"1","tale","4","6,202","8.733","12.000"
"1","tales","5","8,259","9.019","7.040"
"1","talk","4","91,547","11.425","855.000"
"1","talked","6","17,380","9.763","102.470"
"1","talks","5","13,419","9.504","23.840"
"1","tall","4","11,346","9.337","32.330"
"1","tame","4","1,305","7.174","2.730"
"1","tamp","4","30","3.401","0.060"
"1","tamped","6","8","2.079","#"
"1","tamps","5","8","2.079","#"
"1","tan","3","8,619","9.062","8.610"
"1","tang","4","2,556","7.846","2.240"
"1","tangs","5","100","4.605","0.100"
"1","tank","4","17,481","9.769","25.610"
"1","tanks","5","7,189","8.880","9.920"
"1","tanned","6","560","6.328","0.610"
"1","tans","4","121","4.796","0.160"
"1","tap","3","11,395","9.341","14.750"
"1","tape","4","61,126","11.021","68.840"
"1","tapes","5","23,060","10.046","13.020"
"1","tapped","6","2,958","7.992","4.470"
"1","taps","4","1,260","7.139","2.550"
"1","tar","3","8,295","9.023","3.140"
"1","tare","4","62","4.127","0.080"
"1","tares","5","29","3.367","0.020"
"1","tarn","4","57","4.043","0.920"
"1","tarns","5","0","0.000","#"
"1","tars","4","133","4.890","0.080"
"1","tart","4","575","6.354","2.390"
"1","task","4","21,503","9.976","12.730"
"1","tasks","5","10,033","9.214","1.670"
"1","taste","5","19,781","9.892","51.310"
"1","tastes","6","5,805","8.666","11.980"
"1","tat","3","1,492","7.308","1.080"
"1","tats","4","142","4.956","0.250"
"1","taught","6","18,606","9.831","43.840"
"1","taunt","5","803","6.688","0.630"
"1","taunts","6","316","5.756","0.160"
"1","taut","4","543","6.297","0.690"
"1","tax","3","62,254","11.039","14.550"
"1","tea","3","8,688","9.070","58.630"
"1","teach","5","22,492","10.021","72.840"
"1","teak","4","207","5.333","0.390"
"1","teal","4","377","5.932","0.510"
"1","team","4","108,529","11.595","147.610"
"1","teams","5","26,030","10.167","15.490"
"1","tear","4","6,617","8.797","27.000"
"1","tears","5","9,280","9.136","22.350"
"1","teas","4","675","6.515","0.510"
"1","tease","5","1,423","7.261","5.690"
"1","teased","6","968","6.875","0.940"
"1","teat","4","223","5.407","0.310"
"1","teats","5","87","4.466","0.370"
"1","tee","3","2,108","7.653","2.160"
"1","teem","4","71","4.263","0.040"
"1","teemed","6","4","1.386","#"
"1","teems","5","12","2.485","0.040"
"1","tees","4","223","5.407","0.180"
"1","teeth","5","10,942","9.300","47.840"
"1","teg","3","82","4.407","#"
"1","tell","4","201,112","12.212","1,724.490"
"1","tells","5","28,605","10.261","52.250"
"1","temp","4","7,607","8.937","3.020"
"1","tempt","5","475","6.163","2.530"
"1","tench","5","32","3.466","0.020"
"1","tend","4","31,395","10.354","12.270"
"1","tends","5","9,470","9.156","2.650"
"1","tense","5","2,805","7.939","10.240"
"1","tent","4","3,187","8.067","17.490"
"1","tents","5","1,027","6.934","1.920"
"1","term","4","58,014","10.968","17.450"
"1","terms","5","49,922","10.818","22.310"
"1","tern","4","90","4.500","0.020"
"1","terns","5","27","3.296","0.080"
"1","terse","5","616","6.423","0.160"
"1","test","4","124,267","11.730","84.080"
"1","tests","5","23,394","10.060","23.470"
"1","text","4","124,115","11.729","5.240"
"1","texts","5","7,288","8.894","0.650"
"1","than","4","702,491","13.462","738.800"
"1","thane","5","99","4.595","0.710"
"1","thank","5","95,706","11.469","1,115.240"
"1","thanked","7","1,087","6.991","3.800"
"1","thanks","6","253,766","12.444","623.310"
"1","that","4","5,262,331","15.476","14,111.310"
"1","thatch","6","124","4.820","0.750"
"1","thaw","4","555","6.319","1.590"
"1","thawed","6","289","5.666","0.550"
"1","thaws","5","64","4.159","0.160"
"1","the","3","23,099,033","16.955","29,449.180"
"1","thee","4","4,731","8.462","26.020"
"1","theft","5","4,875","8.492","6.750"
"1","thefts","6","274","5.613","0.550"
"1","their","5","844,722","13.647","655.160"
"1","theirs","6","5,053","8.528","7.750"
"1","them","4","801,560","13.594","1,778.820"
"1","theme","5","14,345","9.571","13.920"
"1","themes","6","4,640","8.442","1.120"
"1","then","4","705,900","13.467","1,489.530"
"1","thence","6","369","5.911","0.270"
"1","there","5","1,313,357","14.088","4,348.120"
"1","therm","5","40","3.689","0.020"
"1","these","5","591,805","13.291","904.000"
"1","they","4","1,617,818","14.297","4,102.940"
"1","thick","5","11,429","9.344","13.980"
"1","thief","5","4,276","8.361","24.270"
"1","thieve","6","15","2.708","0.120"
"1","thieves","7","2,461","7.808","9.100"
"1","thigh","5","2,526","7.834","3.750"
"1","thighs","6","5,673","8.643","3.840"
"1","thin","4","14,257","9.565","20.180"
"1","thine","5","887","6.788","2.880"
"1","thing","5","243,604","12.403","1,088.670"
"1","things","6","262,799","12.479","692.880"
"1","think","5","652,944","13.389","2,691.390"
"1","thinks","6","24,130","10.091","102.650"
"1","thirst","6","1,026","6.933","3.730"
"1","thirsts","7","8","2.079","0.040"
"1","this","4","3,251,989","14.995","7,978.730"
"1","THO","3","9,616","9.171","0.510"
"1","thole","5","12","2.485","#"
"1","thong","5","510","6.234","2.100"
"1","thongs","6","189","5.242","0.470"
"1","thorn","5","3,726","8.223","5.100"
"1","thorns","6","640","6.461","1.550"
"1","those","5","415,648","12.938","753.020"
"1","thou","4","6,581","8.792","22.430"
"1","thought","7","174,954","12.072","808.470"
"1","thrall","6","152","5.024","0.270"
"1","thrash","6","1,137","7.036","0.530"
"1","thrashed","8","545","6.301","0.430"
"1","thread","6","57,162","10.954","5.160"
"1","threads","7","14,302","9.568","1.670"
"1","threat","6","18,510","9.826","20.760"
"1","threats","7","7,084","8.866","6.650"
"1","thresh","6","39","3.664","0.040"
"1","threshed","8","2","0.693","#"
"1","threw","5","6,888","8.838","40.820"
"1","thrice","6","806","6.692","0.510"
"1","thrift","6","617","6.425","0.430"
"1","thrill","6","2,569","7.851","8.410"
"1","thrills","7","501","6.217","1.430"
"1","thrive","6","1,410","7.251","1.750"
"1","thrived","7","266","5.583","0.180"
"1","thrives","7","390","5.966","0.470"
"1","throat","6","8,042","8.992","36.020"
"1","throats","7","1,330","7.193","3.550"
"1","throb","5","309","5.733","0.240"
"1","throbbed","8","267","5.587","#"
"1","throbs","6","89","4.489","0.220"
"1","throes","6","432","6.068","0.530"
"1","throne","6","5,951","8.691","8.650"
"1","thrones","7","152","5.024","0.510"
"1","throng","6","129","4.860","0.310"
"1","throngs","7","91","4.511","0.100"
"1","through","7","305,803","12.631","549.530"
"1","throw","5","28,289","10.250","128.820"
"1","throws","6","4,598","8.433","7.530"
"1","thru","4","16,480","9.710","0.610"
"1","thrum","5","24","3.178","0.120"
"1","thrush","6","237","5.468","0.370"
"1","thrusts","7","726","6.588","0.240"
"1","thud","4","465","6.142","1.940"
"1","thuds","5","33","3.497","0.180"
"1","thug","4","831","6.723","3.490"
"1","thugs","5","1,637","7.401","3.390"
"1","thumb","5","6,586","8.793","11.820"
"1","thumbs","6","1,793","7.492","4.670"
"1","thump","5","774","6.652","1.940"
"1","thumped","7","114","4.736","0.140"
"1","thumps","6","85","4.443","0.100"
"1","thus","4","68,926","11.141","12.310"
"1","thwack","6","128","4.852","0.040"
"1","thwacks","7","4","1.386","0.020"
"1","thwart","6","506","6.227","0.330"
"1","thy","3","4,670","8.449","24.370"
"1","thyme","5","373","5.922","0.200"
"1","Ti","2","14,858","9.606","2.370"
"1","tic","3","788","6.669","1.510"
"1","tick","4","4,619","8.438","7.250"
"1","ticked","6","700","6.551","1.080"
"1","ticks","5","2,423","7.793","1.160"
"1","tics","4","298","5.697","0.290"
"1","tide","4","3,977","8.288","7.350"
"1","tides","5","922","6.827","1.570"
"1","tie","3","14,878","9.608","44.430"
"1","tied","4","11,216","9.325","26.750"
"1","tier","4","1,352","7.209","1.060"
"1","tiers","5","1,090","6.994","0.450"
"1","ties","4","7,041","8.860","9.840"
"1","tiff","4","2,981","8.000","0.860"
"1","tiffs","5","171","5.142","0.080"
"1","tight","5","19,366","9.871","50.920"
"1","tights","6","855","6.751","2.650"
"1","tile","4","1,327","7.191","2.120"
"1","tiles","5","1,269","7.146","1.670"
"1","tilt","4","2,136","7.667","2.220"
"1","tilth","5","18","2.890","#"
"1","time","4","788,823","13.578","1,958.630"
"1","times","5","156,832","11.963","220.020"
"1","tin","3","11,849","9.380","8.650"
"1","tine","4","220","5.394","0.180"
"1","tines","5","188","5.236","0.140"
"1","tinge","5","288","5.663","0.200"
"1","tins","4","401","5.994","0.490"
"1","tint","4","515","6.244","0.290"
"1","tints","5","64","4.159","0.100"
"1","tip","3","14,596","9.589","27.630"
"1","tips","4","17,439","9.766","9.160"
"1","tire","4","6,155","8.725","12.370"
"1","tired","5","19,063","9.856","112.650"
"1","tires","5","8,115","9.001","9.630"
"1","tit","3","1,124","7.025","3.350"
"1","tithe","5","316","5.756","0.020"
"1","tithes","6","177","5.176","0.040"
"1","tits","4","5,535","8.619","12.290"
"1","to","2","12,661,276","16.354","22,677.840"
"1","toad","4","1,692","7.434","5.690"
"1","toads","5","446","6.100","0.590"
"1","toast","5","3,064","8.027","33.470"
"1","toasts","6","191","5.252","0.530"
"1","toe","3","4,548","8.422","12.690"
"1","toes","4","4,548","8.422","12.510"
"1","toff","4","225","5.416","0.140"
"1","toil","4","369","5.911","1.000"
"1","toils","5","27","3.296","0.120"
"1","told","4","104,947","11.561","699.590"
"1","toll","4","7,570","8.932","3.350"
"1","tolls","5","440","6.087","0.590"
"1","Tom","3","62,374","11.041","109.570"
"1","tomb","4","6,175","8.728","5.630"
"1","tombs","5","501","6.217","1.100"
