,word,ort,pho,wf,frequency,pho_consistency,imageability,img,output,acc,sse_slot1,sse_slot2,sse_slot3,sse_slot4,sse_slot5,sse_slot6,sse_slot7,sse_slot8,sse_slot9,sse_slot10,sse,model,noise
2,beach,__beach___,__biC_____,1691,HF,CON,HI,6.5,__biC_____,1,0.0006580000000000001,0.018059,0.002078000000000003,0.0024100000000000033,0.002153000000000002,0.0005319999999999999,0.00064,0.000767,0.0006929999999999999,0.0007499999999999999,0.02874000000000001,64195408,2
3,beak,__beak____,__bik_____,10,LF,INC,HI,5.2,__bik_____,1,0.0005639999999999999,0.00056,0.0020730000000000024,0.003104000000000004,0.0016370000000000017,0.000817,0.000612,0.000874,0.000623,0.0007559999999999999,0.011620000000000007,64195408,2
4,beard,__beard___,__bird____,210,LF,INC,HI,6.3,__bird____,1,0.0008520000000000001,0.0009369999999999999,0.0022970000000000026,0.05480300000000002,0.002689000000000004,0.002496000000000003,0.0026680000000000002,0.00047699999999999994,0.000739,0.000832,0.06879000000000005,64195408,2
5,bed,__be_d____,__bEd_____,665,HF,CON,HI,6.6,__bEd_____,1,0.000595,0.0007790000000000001,0.0020790000000000027,0.0022070000000000024,0.002876000000000003,0.000498,0.000634,0.0008290000000000001,0.0006749999999999999,0.00074,0.01191200000000001,64195408,2
6,blink,_bli_nk___,_blInk____,53,LF,CON,LI,5.5,_blInk____,1,0.00069,0.0030020000000000025,0.0022380000000000026,0.0017860000000000022,0.0021860000000000026,0.001560000000000002,0.000436,0.000859,0.000629,0.000686,0.014072000000000012,64195408,2
7,block,_blo_ck___,_blak_____,4366,HF,CON,LI,5.7,_blak_____,1,0.001546,0.027226000000000014,0.0024710000000000027,0.003093000000000003,0.0018200000000000017,0.000816,0.0012329999999999997,0.000688,0.0006609999999999999,0.0008209999999999999,0.04037500000000002,64195408,2
8,booth,__booth___,__buT_____,226,LF,INC,LI,5.6,__buT_____,1,0.00067,0.000714,0.0018700000000000023,0.0030240000000000037,0.0029360000000000033,0.000856,0.0007,0.0005110000000000001,0.000568,0.000753,0.012602000000000009,64195408,2
9,bowl,__bowl____,__bol_____,462,LF,INC,HI,6.3,__bol_____,1,0.000611,0.0008609999999999999,0.0018000000000000021,0.02511400000000001,0.001973000000000002,0.0007700000000000001,0.0007650000000000001,0.000521,0.000581,0.0012670000000000001,0.03426300000000001,64195408,2
10,box,__bo_x____,__baks____,1497,HF,CON,HI,6.7,__baks____,1,0.0006320000000000001,0.000692,0.002472000000000003,0.006905000000000008,0.0016960000000000018,0.0018960000000000019,0.002161,0.0006770000000000001,0.000886,0.0006810000000000001,0.018698000000000017,64195408,2
11,breath,_breath___,_brET_____,245,HF,INC,LI,5.0,_brIT_____,0,0.0005939999999999999,0.0029490000000000037,0.002619000000000004,0.7773450000000002,0.07272799999999999,0.0007269999999999999,0.0008460000000000001,0.0007260000000000001,0.00043200000000000004,0.000719,0.8596850000000003,64195408,2
12,bribe,_bri_be___,_brAb_____,182,LF,CON,LI,3.7,_brAb_____,1,0.0006399999999999999,0.0021210000000000022,0.0023440000000000028,0.003131000000000004,0.0019150000000000022,0.0006260000000000001,0.000692,0.000557,0.000608,0.000578,0.01321200000000001,64195408,2
13,bridge,_bri_dge__,_brIJ_____,1301,HF,CON,HI,6.7,_brIJ_____,1,0.000639,0.050186999999999996,0.0019950000000000024,0.002669000000000004,0.005613999999999995,0.0023279999999999998,0.0006029999999999999,0.000847,0.0008719999999999999,0.0005920000000000001,0.066346,64195408,2
14,broad,_broad____,_brad_____,3234,HF,INC,LI,3.3,_brad_____,1,0.0009720000000000001,0.005055000000000009,0.0024720000000000033,0.159443,0.002089000000000002,0.00064,0.000436,0.0007199999999999999,0.0005920000000000001,0.000698,0.17311700000000002,64195408,2
15,broom,_broom____,_brum_____,44,LF,CON,HI,6.6,_brum_____,1,0.000758,0.002739000000000003,0.002725000000000004,0.0041660000000000065,0.0021000000000000025,0.0007199999999999999,0.000852,0.000837,0.000674,0.000553,0.016124000000000017,64195408,2
16,bunch,__bu_nch__,__b^nC____,483,LF,CON,LI,4.0,__b^nC____,1,0.0009,0.000488,0.0017700000000000025,0.0049140000000000034,0.0027430000000000037,0.0024250000000000035,0.000871,0.000871,0.000833,0.000462,0.016277000000000014,64195408,2
17,cage,__ca_ge___,__keJ_____,112,LF,CON,HI,6.4,__keJ_____,1,0.000429,0.0008169999999999999,0.026153000000000013,0.0027320000000000035,0.002491000000000002,0.000554,0.00054,0.000632,0.0006969999999999999,0.00048600000000000005,0.03553100000000002,64195408,2
18,cake,__ca_ke___,__kek_____,210,LF,CON,HI,6.8,__kek_____,1,0.000754,0.001176,0.0014650000000000017,0.0025270000000000036,0.001707000000000002,0.001101,0.000901,0.000814,0.000923,0.0006190000000000001,0.011987000000000008,64195408,2
19,card,__ca_rd___,__kard____,3178,LF,INC,HI,6.4,__kard____,1,0.000744,0.000704,0.0014010000000000014,0.002473000000000004,0.002804000000000004,0.0021470000000000026,0.001037,0.0007859999999999999,0.000725,0.000669,0.013490000000000012,64195408,2
20,care,__ca_re___,__kEr_____,10293,HF,INC,LI,3.1,__kEr_____,1,0.000663,0.000641,0.0016410000000000016,0.0025270000000000028,0.009580000000000005,0.00068,0.0005239999999999999,0.000585,0.000977,0.0006230000000000001,0.018441000000000006,64195408,2
21,cave,__ca_ve___,__kev_____,201,LF,INC,HI,6.7,__kev_____,1,0.000576,0.000869,0.001959000000000002,0.022242000000000012,0.0051940000000000085,0.006613,0.00069,0.000577,0.0007869999999999999,0.000594,0.040101000000000026,64195408,2
22,chair,_chair____,__CEr_____,427,HF,CON,HI,6.5,__CEr_____,1,0.0004320000000000001,0.012573000000000003,0.003157000000000004,0.037477,0.003105000000000004,0.00102,0.000427,0.00051,0.0007049999999999999,0.00125,0.060656,64195408,2
23,chalk,_cha_lk___,__Calk____,77,LF,CON,HI,6.8,__Calk____,1,0.0006799999999999999,0.000916,0.0059680000000000046,0.009335999999999995,0.151042,0.004358000000000006,0.00062,0.0006799999999999999,0.000631,0.0005870000000000001,0.174818,64195408,2
24,child,_chi_ld___,__CAld____,3095,HF,INC,HI,6.4,__CAld____,1,0.000659,0.0006479999999999999,0.007059000000000003,0.004011000000000005,0.011518000000000004,0.0024520000000000024,0.000548,0.0008309999999999999,0.000956,0.000403,0.02908500000000001,64195408,2
25,choose,_choose___,__Cuz_____,1619,HF,INC,LI,2.3,__Cuz_____,1,0.000593,0.001123,0.17445000000000005,0.004865000000000006,0.03507500000000002,0.00038800000000000005,0.000779,0.0006950000000000001,0.0008380000000000001,0.0008139999999999999,0.2196200000000001,64195408,2
26,church,_chu_rch__,__C^rC____,2079,HF,CON,HI,6.7,__C^rC____,1,0.0006689999999999999,0.000404,0.007471000000000008,0.0027600000000000025,0.002285000000000004,0.030725000000000016,0.001296,0.000767,0.000679,0.0009039999999999999,0.04796000000000003,64195408,2
27,claw,_claw_____,_kla______,18,LF,CON,HI,6.0,_kla______,1,0.000724,0.0017740000000000017,0.002073000000000003,0.003045000000000004,0.0007070000000000001,0.000608,0.00049,0.0006230000000000001,0.0005539999999999999,0.000535,0.011133000000000011,64195408,2
28,clean,_clean____,_klin_____,1737,HF,CON,LI,4.5,_klin_____,1,0.0006929999999999999,0.0018610000000000018,0.0021870000000000027,0.124942,0.0023480000000000033,0.000898,0.000882,0.0008120000000000001,0.000541,0.00046,0.13562400000000002,64195408,2
29,clown,_clown____,_klWn_____,55,LF,INC,HI,6.9,_klWn_____,1,0.000785,0.002152000000000002,0.0026920000000000034,0.006327000000000008,0.0020930000000000024,0.000569,0.0005149999999999999,0.0010019999999999999,0.001016,0.000815,0.017966000000000017,64195408,2
30,clue,_clue_____,_klu______,163,LF,CON,LI,4.2,_klu______,1,0.000676,0.0018560000000000017,0.001936000000000002,0.003891000000000006,0.000957,0.000558,0.000794,0.00136,0.0011170000000000002,0.001069,0.014214000000000008,64195408,2
31,cost,__co_st___,__kast____,17560,HF,INC,LI,3.8,__kast____,1,0.0006979999999999999,0.000839,0.0023230000000000017,0.0024290000000000028,0.001739000000000002,0.0017530000000000017,0.001621,0.0006689999999999999,0.0008479999999999999,0.000472,0.013391000000000009,64195408,2
32,couch,__couch___,__kWC_____,138,LF,INC,HI,6.7,__kWC_____,1,0.0006799999999999999,0.0006219999999999999,0.015546999999999997,0.09665700000000002,0.02293400000000001,0.0006820000000000001,0.0005920000000000001,0.0008860000000000001,0.001177,0.000363,0.14014000000000004,64195408,2
33,cross,_cro_ss___,_kras_____,2107,HF,INC,HI,6.3,_kras_____,1,0.000615,0.0026790000000000034,0.003815000000000005,0.003228000000000004,0.001476000000000001,0.0010739999999999999,0.000852,0.00091,0.00081,0.000734,0.016193000000000013,64195408,2
34,crow,_crow_____,_kro______,204,LF,INC,HI,6.3,_kro______,1,0.00093,0.0017500000000000018,0.0026770000000000036,0.01722199999999999,0.000636,0.0007559999999999999,0.00072,0.0012050000000000001,0.0006089999999999998,0.000799,0.027303999999999995,64195408,2
35,curse,__cu_rse__,__k^rs____,68,LF,CON,LI,3.4,__k^rs____,1,0.001096,0.000756,0.004079000000000007,0.0030600000000000033,0.007385000000000003,0.001668000000000002,0.00071,0.000947,0.000791,0.000638,0.021130000000000017,64195408,2
36,cut,__cu_t____,__k^t_____,12302,HF,INC,LI,5.1,__k^t_____,1,0.000574,0.000596,0.0019650000000000028,0.002101000000000002,0.0015030000000000013,0.000485,0.000607,0.0009540000000000001,0.0007270000000000001,0.000886,0.010398000000000006,64195408,2
37,dance,__da_nce__,__d@ns____,875,HF,CON,HI,5.6,__d@ns____,1,0.001004,0.00087,0.0020760000000000028,0.0023560000000000035,0.002908000000000004,0.002471000000000003,0.000628,0.0009069999999999999,0.000846,0.0008699999999999999,0.014936000000000012,64195408,2
38,deal,__deal____,__dil_____,7957,HF,INC,LI,3.0,__dil_____,1,0.000827,0.0007459999999999999,0.0021880000000000024,0.002703000000000004,0.002129000000000003,0.002164,0.000802,0.000549,0.000794,0.0006389999999999999,0.013541000000000011,64195408,2
39,deep,__deep____,__dip_____,2169,HF,CON,LI,4.3,__dip_____,1,0.000691,0.000552,0.0020580000000000025,0.0026410000000000036,0.002883000000000005,0.000554,0.000356,0.000663,0.0006529999999999999,0.001087,0.012138000000000012,64195408,2
40,dime,__di_me___,__dAm_____,209,LF,CON,HI,6.8,__dAm_____,1,0.000688,0.0013939999999999998,0.002248000000000002,0.003611000000000005,0.002096000000000003,0.000811,0.000881,0.0007090000000000001,0.0006910000000000001,0.000974,0.014103000000000008,64195408,2
41,dog,__do_g____,__dag_____,1006,HF,INC,HI,6.9,__dag_____,1,0.0011630000000000002,0.0012250000000000002,0.0021930000000000027,0.010966000000000004,0.006710000000000008,0.000807,0.000822,0.0009609999999999999,0.000811,0.0010869999999999999,0.026745000000000012,64195408,2
42,dull,__du_ll___,__d^l_____,414,LF,INC,LI,3.0,__d^l_____,1,0.001202,0.00061,0.003324000000000005,0.0026810000000000033,0.001555000000000002,0.001155,0.0005909999999999999,0.000645,0.000624,0.0009290000000000001,0.013316000000000008,64195408,2
43,face,__fa_ce___,__fes_____,8824,HF,CON,HI,6.4,__fes_____,1,0.000719,0.0008919999999999999,0.002309000000000003,0.002952000000000004,0.0027740000000000026,0.000991,0.0009760000000000001,0.0006259999999999999,0.000646,0.000455,0.013340000000000012,64195408,2
44,fast,__fa_st___,__f@st____,4058,HF,CON,LI,3.0,__f@st____,1,0.000625,0.0007109999999999999,0.002152000000000003,0.0024480000000000023,0.0015280000000000018,0.0019110000000000025,0.001017,0.0008719999999999999,0.000724,0.001244,0.013232000000000011,64195408,2
45,fault,__fault___,__falt____,556,LF,CON,LI,2.1,__falt____,1,0.0007340000000000001,0.000607,0.128345,0.018855999999999994,0.0021350000000000028,0.0018890000000000018,0.000633,0.000788,0.0007920000000000001,0.0007390000000000001,0.15551799999999996,64195408,2
46,fear,__fear____,__fir_____,4321,HF,INC,LI,2.9,__fir_____,1,0.000775,0.000705,0.0021710000000000032,0.004134000000000006,0.002569000000000003,0.000825,0.000659,0.000545,0.001008,0.000647,0.014038000000000012,64195408,2
47,fine,__fi_ne___,__fAn_____,3133,HF,CON,LI,2.4,__fAn_____,1,0.000704,0.000594,0.0020380000000000025,0.0022060000000000035,0.0022930000000000025,0.000705,0.000926,0.0009889999999999999,0.0005960000000000001,0.000625,0.01167600000000001,64195408,2
48,five,__fi_ve___,__fAv_____,20929,HF,INC,HI,5.8,__fAv_____,1,0.000741,0.000765,0.003109000000000005,0.0031080000000000044,0.028487000000000012,0.000794,0.0009,0.000791,0.000708,0.0008290000000000001,0.040232000000000025,64195408,2
49,floor,_floor____,_flor_____,3171,HF,INC,HI,6.206493506493507,_flor_____,1,0.0007689999999999999,0.02329800000000001,0.0019710000000000023,0.003033000000000004,0.002403000000000003,0.001305,0.000833,0.0006190000000000001,0.001032,0.0005589999999999999,0.03582200000000002,64195408,2
50,flute,_flu_te___,_flut_____,55,LF,CON,HI,6.3,_flut_____,1,0.000682,0.008671999999999997,0.0018240000000000023,0.0044740000000000075,0.002462000000000003,0.000656,0.000728,0.0006430000000000001,0.000618,0.000639,0.02139800000000001,64195408,2
51,foe,__foe_____,__fo______,184,LF,INC,LI,3.5,__fo______,1,0.0008830000000000001,0.000767,0.002564000000000003,0.017541000000000005,0.013729,0.000578,0.000633,0.00074,0.0007450000000000001,0.0006650000000000001,0.03884500000000001,64195408,2
52,food,__food____,__fud_____,10915,HF,INC,HI,6.0,__fud_____,1,0.001023,0.000455,0.025999,0.009349999999999999,0.002101000000000002,0.0007130000000000001,0.00053,0.000482,0.000962,0.000492,0.042107000000000006,64195408,2
53,foot,__foot____,__fUt_____,1258,HF,INC,HI,6.7,__fUt_____,1,0.001507,0.000797,0.002520000000000003,0.010046000000000005,0.0016850000000000018,0.000584,0.000553,0.000608,0.001117,0.000582,0.019999000000000013,64195408,2
54,fork,__fo_rk___,__fork____,69,LF,INC,HI,6.6,__fork____,1,0.000785,0.000693,0.001964000000000002,0.09063099999999999,0.0044000000000000055,0.128062,0.0014440000000000002,0.001416,0.000891,0.000695,0.230981,64195408,2
55,frail,_frail____,_frel_____,83,LF,CON,LI,3.4,_frel_____,1,0.0006630000000000001,0.019011,0.0026910000000000033,0.003448000000000005,0.002369000000000002,0.00065,0.0008169999999999999,0.000471,0.000585,0.000759,0.03146400000000001,64195408,2
56,friend,_friend___,_frEnd____,2123,HF,INC,HI,5.6,_frEnd____,1,0.0008990000000000001,0.0028160000000000025,0.08936499999999999,0.017678000000000003,0.001913000000000002,0.03169000000000002,0.001213,0.001006,0.0008740000000000001,0.0008090000000000001,0.148263,64195408,2
57,front,_fro_nt___,_fr^nt____,4345,HF,INC,LI,4.4,_fr^nt____,1,0.0006979999999999999,0.014090000000000004,0.0020340000000000024,0.004416000000000006,0.009341000000000004,0.0016050000000000016,0.0009279999999999999,0.000697,0.000599,0.000473,0.03488100000000002,64195408,2
58,frost,_fro_st___,_frast____,270,LF,INC,HI,5.8,_frast____,1,0.0006580000000000001,0.008554999999999997,0.0034470000000000043,0.10174700000000003,0.003481000000000005,0.0015900000000000016,0.002789,0.000923,0.000859,0.000444,0.12449300000000005,64195408,2
59,gain,__gain____,__gen_____,10335,HF,CON,LI,2.8,__gen_____,1,0.00072,0.0011250000000000001,0.0024100000000000024,0.010116999999999996,0.0019800000000000026,0.0008230000000000001,0.000706,0.000998,0.001251,0.000739,0.020869,64195408,2
60,gang,__ga_ng___,__g@ng____,392,LF,CON,HI,5.5,__g@ng____,1,0.0006299999999999999,0.0007999999999999999,0.004843000000000006,0.002726000000000003,0.0019200000000000022,0.006715000000000004,0.0010210000000000002,0.0006950000000000001,0.000703,0.0008339999999999999,0.020887000000000017,64195408,2
61,gasp,__ga_sp___,__g@sp____,41,LF,INC,LI,4.1,__g@sp____,1,0.000647,0.0012490000000000001,0.003294000000000005,0.0048880000000000035,0.0015580000000000012,0.030773000000000005,0.000686,0.000477,0.001064,0.0008420000000000001,0.04547800000000002,64195408,2
62,girl,__gi_rl___,__g^rl____,765,HF,CON,HI,6.3,__g^rl____,1,0.000577,0.001041,0.0027790000000000033,0.005846000000000009,0.0031040000000000043,0.003756000000000005,0.009623999999999999,0.0005569999999999999,0.001497,0.000778,0.029559000000000023,64195408,2
63,glass,_gla_ss___,_gl@s_____,2297,HF,CON,HI,6.5,_gl@s_____,1,0.0008,0.0029490000000000046,0.002350000000000003,0.002277000000000003,0.0021010000000000017,0.0006700000000000001,0.000746,0.000639,0.000758,0.0012209999999999999,0.014511000000000013,64195408,2
64,green,_green____,_grin_____,2189,HF,INC,HI,6.2,_grin_____,1,0.000595,0.062497,0.003609000000000005,0.0025160000000000035,0.0019320000000000023,0.0006749999999999999,0.0011870000000000001,0.000788,0.0012649999999999998,0.000692,0.07575599999999999,64195408,2
65,grief,_grief____,_grif_____,83,LF,CON,LI,3.5,_grif_____,1,0.0007650000000000001,0.0017380000000000021,0.0034420000000000045,0.018288000000000002,0.001678000000000002,0.000602,0.000748,0.0012799999999999999,0.000935,0.000571,0.030047000000000004,64195408,2
66,group,_group____,_grup_____,49355,HF,INC,LI,5.2,_grup_____,1,0.0005909999999999999,0.0018460000000000022,0.002659000000000004,0.004022000000000005,0.001409000000000002,0.000668,0.0007049999999999999,0.000899,0.001017,0.000729,0.014545000000000016,64195408,2
67,gun,__gu_n____,__g^n_____,983,HF,CON,HI,6.6,__g^n_____,1,0.00056,0.000765,0.006850999999999997,0.0033330000000000044,0.0015790000000000018,0.0012599999999999998,0.0010980000000000002,0.0007949999999999999,0.000927,0.000795,0.017963000000000003,64195408,2
68,halt,__ha_lt___,__halt____,1412,LF,CON,LI,3.5,__halt____,1,0.00069,0.000595,0.0019520000000000021,0.003663000000000005,0.0032130000000000045,0.001827000000000002,0.0009350000000000001,0.000554,0.001016,0.0004429999999999999,0.014888000000000014,64195408,2
69,harm,__ha_rm___,__harm____,707,LF,INC,LI,3.3,__harm____,1,0.0007639999999999999,0.0011910000000000002,0.03223100000000001,0.002452000000000003,0.0026160000000000033,0.007544000000000005,0.001271,0.0007140000000000001,0.000627,0.0008730000000000001,0.050283000000000015,64195408,2
70,harp,__ha_rp___,__harp____,100,LF,INC,HI,5.5,__harp____,1,0.000641,0.000768,0.0012920000000000013,0.0018550000000000025,0.0027660000000000037,0.0016930000000000018,0.001004,0.000661,0.00054,0.0008079999999999999,0.01202800000000001,64195408,2
71,haste,__ha_ste__,__hest____,84,LF,INC,LI,2.9,__hest____,1,0.0004980000000000001,0.000621,0.002218000000000002,0.021703999999999987,0.003728000000000002,0.0021530000000000017,0.000682,0.001256,0.000691,0.000552,0.03410299999999999,64195408,2
72,head,__head____,__hEd_____,8865,HF,INC,HI,6.8,__hEd_____,1,0.0005380000000000001,0.000456,0.0015000000000000013,0.0028680000000000025,0.0021460000000000025,0.000633,0.000441,0.000659,0.001171,0.000912,0.011324000000000006,64195408,2
73,health,__health__,__hElT____,12578,HF,CON,LI,3.9,__hElT____,1,0.000715,0.000864,0.002790000000000003,0.0019920000000000024,0.0019100000000000026,0.04427399999999999,0.000361,0.0011559999999999997,0.0009620000000000001,0.000761,0.05578499999999999,64195408,2
74,height,__height__,__hAt_____,294,LF,INC,LI,4.0,__hAt_____,1,0.000906,0.000659,0.003063000000000004,0.09396900000000004,0.0016000000000000018,0.000853,0.001195,0.0007609999999999998,0.000708,0.000651,0.10436500000000005,64195408,2
75,hold,__ho_ld___,__hold____,7425,HF,CON,LI,4.0,__hold____,1,0.0005049999999999999,0.0005930000000000001,0.0034360000000000024,0.0029180000000000044,0.0023770000000000024,0.0024300000000000025,0.000922,0.0005639999999999999,0.000838,0.0010459999999999998,0.01562900000000001,64195408,2
76,home,__ho_me___,__hom_____,18432,HF,INC,HI,5.7,__hom_____,1,0.000714,0.00058,0.0020110000000000024,0.0038390000000000056,0.0020060000000000026,0.0006460000000000001,0.0006750000000000001,0.00056,0.000665,0.0010810000000000001,0.012777000000000012,64195408,2
77,hope,__ho_pe___,__hop_____,4917,HF,CON,LI,3.0,__hop_____,1,0.000626,0.000723,0.001632000000000001,0.0032940000000000044,0.002369000000000002,0.0009559999999999999,0.000671,0.000865,0.0006450000000000001,0.001282,0.013063000000000007,64195408,2
78,house,__house___,__hWs_____,22988,HF,INC,HI,6.206493506493507,__hWs_____,1,0.000495,0.000977,0.01458,0.0023140000000000036,0.003967000000000001,0.0007149999999999999,0.000672,0.0005889999999999999,0.0009350000000000001,0.0008150000000000001,0.026059000000000002,64195408,2
79,join,__join____,__JOn_____,2402,HF,CON,LI,3.0,__JOn_____,1,0.000558,0.001212,0.0031860000000000026,0.0037090000000000057,0.0020430000000000027,0.009195,0.000959,0.0008709999999999998,0.000731,0.001088,0.02355200000000001,64195408,2
80,judge,__ju_dge__,__J^J_____,12372,HF,CON,HI,6.0,__J^J_____,1,0.00076,0.000491,0.003030000000000004,0.0020820000000000027,0.002318000000000003,0.0011300000000000001,0.0007120000000000001,0.000452,0.001196,0.00030000000000000003,0.012471000000000008,64195408,2
81,key,__key_____,__ki______,4702,HF,INC,HI,6.4,__ki______,1,0.000776,0.0007869999999999999,0.001980000000000002,0.0035860000000000054,0.0007310000000000001,0.000701,0.0007669999999999999,0.0008309999999999999,0.000638,0.000749,0.011546000000000008,64195408,2
82,large,__la_rge__,__larJ____,15747,HF,CON,LI,4.1,__larJ____,1,0.0011639999999999999,0.0010370000000000002,0.0019080000000000026,0.003538000000000004,0.002480000000000003,0.010432999999999998,0.0005300000000000001,0.000646,0.000666,0.000765,0.023167000000000007,64195408,2
83,lawn,__lawn____,__lan_____,515,LF,CON,HI,6.3,__lan_____,1,0.00055,0.0011259999999999998,0.002515000000000003,0.002982000000000003,0.001900000000000002,0.000673,0.0007379999999999999,0.001159,0.000515,0.0008809999999999998,0.013039000000000007,64195408,2
84,leaf,__leaf____,__lif_____,248,LF,INC,HI,6.8,__lif_____,1,0.000638,0.000871,0.002163000000000003,0.003502000000000005,0.0016880000000000022,0.001114,0.000634,0.000671,0.000662,0.001366,0.013309000000000012,64195408,2
85,lease,__lease___,__lis_____,1585,LF,INC,LI,3.3,__lis_____,1,0.0004720000000000001,0.0005100000000000001,0.0021430000000000025,0.002427000000000003,0.0017480000000000013,0.000776,0.000548,0.001174,0.000585,0.001067,0.011450000000000007,64195408,2
86,lend,__le_nd___,__lEnd____,1167,LF,CON,LI,3.2,__lEnd____,1,0.000706,0.0009339999999999999,0.0027110000000000038,0.0033550000000000047,0.0021350000000000028,0.0017930000000000025,0.0011359999999999999,0.000936,0.00048300000000000003,0.0008609999999999999,0.015050000000000015,64195408,2
87,less,__le_ss___,__lEs_____,20657,HF,CON,LI,2.7,__lEs_____,1,0.000707,0.00101,0.0024180000000000035,0.003892000000000005,0.0018620000000000019,0.000518,0.000512,0.0007270000000000001,0.0007539999999999999,0.000518,0.01291800000000001,64195408,2
88,life,__li_fe___,__lAf_____,13046,HF,CON,LI,3.9,__lAf_____,1,0.000716,0.0010100000000000003,0.002208000000000003,0.0029500000000000034,0.002981000000000004,0.0007850000000000001,0.000623,0.000613,0.000829,0.0005890000000000001,0.01330400000000001,64195408,2
89,lift,__li_ft___,__lIft____,964,LF,CON,LI,4.0,__lIft____,1,0.000633,0.000514,0.0020820000000000027,0.002628000000000003,0.002558000000000003,0.0017360000000000019,0.000603,0.0008799999999999998,0.000695,0.000808,0.01313700000000001,64195408,2
90,light,__li_ght__,__lAt_____,5933,HF,CON,HI,5.3,__lAt_____,1,0.000675,0.000934,0.002127000000000003,0.0025550000000000034,0.0014460000000000015,0.000647,0.00045,0.000439,0.000536,0.000531,0.010340000000000009,64195408,2
91,lose,__lo_se___,__luz_____,3089,HF,INC,LI,3.0,__luz_____,1,0.0007699999999999999,0.00101,0.0024590000000000024,0.063803,0.002707000000000003,0.000805,0.000792,0.001166,0.000678,0.001257,0.075447,64195408,2
92,loud,__loud____,__lWd_____,307,LF,CON,LI,3.5,__lWd_____,1,0.000682,0.000852,0.001829000000000002,0.003005000000000004,0.0027090000000000044,0.000731,0.000544,0.00066,0.000659,0.0006320000000000001,0.012303000000000012,64195408,2
93,math,__ma_th___,__m@T_____,188,LF,INC,LI,4.2,__m@T_____,1,0.000634,0.000726,0.0025240000000000032,0.002645000000000003,0.04342899999999998,0.0008139999999999999,0.0010780000000000002,0.00075,0.0006120000000000001,0.000602,0.053813999999999994,64195408,2
94,moth,__mo_th___,__maT_____,13,LF,INC,HI,6.0,__maT_____,1,0.0007629999999999999,0.0008880000000000001,0.0033250000000000046,0.057111999999999975,0.002297000000000002,0.000803,0.0007039999999999999,0.000633,0.000547,0.0007320000000000001,0.06780399999999998,64195408,2
95,mouth,__mouth___,__mWT_____,566,HF,CON,HI,6.206493506493507,__mWT_____,1,0.0008590000000000001,0.001078,0.0021860000000000026,0.018640000000000004,0.009229000000000001,0.000703,0.000635,0.000704,0.000595,0.000702,0.03533100000000001,64195408,2
96,move,__mo_ve___,__muv_____,15270,HF,INC,LI,3.2,__muv_____,1,0.000577,0.0008770000000000001,0.002343000000000003,0.004712000000000007,0.002993000000000004,0.000594,0.0008169999999999999,0.000982,0.000688,0.000575,0.015158000000000015,64195408,2
97,name,__na_me___,__nem_____,8468,HF,CON,LI,4.2,__nem_____,1,0.000796,0.0006259999999999999,0.0019050000000000024,0.0030910000000000048,0.0028900000000000037,0.00065,0.000687,0.0006320000000000001,0.0007999999999999999,0.000722,0.012799000000000012,64195408,2
98,neck,__ne_ck___,__nEk_____,481,HF,CON,HI,6.5,__nEk_____,1,0.000552,0.0015589999999999998,0.0021670000000000023,0.0017120000000000026,0.0017480000000000017,0.0006799999999999999,0.001061,0.0005749999999999999,0.0009080000000000001,0.000664,0.011626000000000006,64195408,2
99,nest,__ne_st___,__nEst____,149,LF,CON,HI,6.2,__nEst____,1,0.000801,0.000806,0.002987000000000003,0.001969000000000003,0.002014000000000002,0.001746000000000002,0.0008480000000000001,0.0011149999999999999,0.0010110000000000002,0.000601,0.013898000000000011,64195408,2
100,note,__no_te___,__not_____,4068,HF,CON,HI,5.5,__not_____,1,0.0007160000000000001,0.0008879999999999999,0.0021670000000000027,0.0034250000000000053,0.0018670000000000021,0.000699,0.000619,0.0009549999999999999,0.000803,0.000709,0.012848000000000009,64195408,2
101,paid,__paid____,__ped_____,11077,HF,INC,LI,3.6126582278481014,__ped_____,1,0.0006609999999999999,0.000811,0.0019760000000000025,0.0031590000000000034,0.0017700000000000025,0.0009090000000000001,0.000585,0.000803,0.0006720000000000001,0.0009239999999999999,0.012270000000000008,64195408,2
102,pet,__pe_t____,__pEt_____,505,LF,CON,HI,6.4,__pEt_____,1,0.000737,0.00099,0.0018110000000000023,0.005952000000000002,0.0017970000000000015,0.000496,0.000433,0.0010119999999999999,0.0006050000000000001,0.000563,0.014396000000000006,64195408,2
103,phrase,phra_se___,_frez_____,430,LF,INC,LI,3.0,_frez_____,1,0.0008330000000000001,0.01298,0.0021250000000000028,0.004731000000000007,0.002156000000000002,0.000677,0.00069,0.00039099999999999996,0.000853,0.000551,0.02598700000000001,64195408,2
104,pint,__pi_nt___,__pAnt____,49,LF,INC,LI,5.2,__pAnt____,1,0.000722,0.0005850000000000001,0.08040900000000001,0.264121,0.0023880000000000034,0.002307000000000003,0.0006769999999999999,0.000573,0.000948,0.000795,0.353525,64195408,2
105,pipe,__pi_pe___,__pAp_____,638,LF,CON,HI,6.3,__pAp_____,1,0.000732,0.0006529999999999999,0.006304000000000002,0.002752000000000004,0.002720000000000003,0.000883,0.00081,0.000875,0.00043000000000000004,0.000628,0.01678700000000001,64195408,2
